 nT
YEAR DOY HR  1    2     3     4     5        6     7     8     9  10   11   12 
2024 228  6 51   7.8   2.0   1.4   7.3   26253.   5.1  347.  1.14  3   -10   32
2024 228  7 51   7.5   4.2  -0.5   5.6   24819.   6.0  344.  1.35  3    -9   39
2024 228  8 51   7.5   5.0  -2.9   4.7   26877.   7.8  343.  1.76  3   -10   42
2024 228  9 51   7.7   4.7  -4.9   3.5   22442.   8.6  346.  1.95  3    -9   48
2024 228 10 51   7.8   5.0  -5.0   2.9   23426.   7.6  337.  1.64  3    -6   48
2024 228 11 51   7.5   4.6  -5.2   2.4   33297.   7.3  335.  1.59  3    -7   46
2024 228 12 51   7.3   5.0  -4.0   2.8   37751.   7.1  336.  1.58 17   -10   50
2024 228 13 51   7.4   4.9  -5.0   1.2   36341.   6.2  328.  1.43 17   -11   64
2024 228 14 51   7.9   4.9  -4.6  -0.3   40396.   5.4  329.  1.28 17    -9  116
2024 228 15 51   8.1   3.6  -3.4   6.1   37699.   6.2  357.  1.63 10    -7  106
2024 228 16 51   7.9   2.1  -4.6   6.0   27029.   6.1  365.  1.64 10    -5   54
2024 228 17 51   8.2   3.8  -6.1   3.4   19053.   5.2  352.  1.32 10    -5   61
2024 228 18 51   8.0   4.8  -6.1   1.9   20823.   6.7  338.  1.56 13    -3   75
2024 228 19 51   8.0   5.1  -6.0   0.5   18342.   7.2  334.  1.65 13    -1  110
2024 228 20 51   7.7   4.9  -5.9   0.1   14066.   9.0  338.  2.12 13     1  128
2024 228 21 51   7.1   5.1  -4.5  -1.3   19856.  10.9  339.  2.54 20     4  117
2024 228 22 51   7.2   5.2  -4.5  -1.5   29849.   8.4  342.  1.91 20    -2  120
2024 228 23 51   6.4   4.2  -4.0  -2.5   28902.   9.9  344.  2.29 20    -1  162
2024 229  0 51   6.0   3.7  -3.6  -2.9   41059.   9.4  344.  2.18 27    -4  232
2024 229  1 51   6.7   2.7  -0.7  -5.6   66686.   6.0  344.  1.49 27    -6  502
2024 229  2 51   5.3   1.7  -2.4  -3.6   78239.   6.4  345.  1.58 27   -14  555
2024 229  3 51   5.6   2.2  -4.6  -1.9   63288.   6.9  353.  1.70 20   -16  361
2024 229  4 51   5.6   1.3  -4.9  -2.2   62719.   6.0  353.  1.50 20   -13  262
2024 229  5 51   6.2   1.3  -5.0  -3.1   58207.   5.5  354.  1.41 20   -13  229
2024 229  6 51   6.1   0.2  -4.5  -3.7   50149.   5.7  355.  1.44 20   -17  257
2024 229  7 51   6.7   1.7  -5.7  -2.5   37940.   4.4  342.  1.07 20   -24  321
2024 229  8 51   6.4  -0.1  -4.7  -3.2   47832.   6.3  355.  1.62 20   -24  280
2024 229  9 51   6.3  -2.2  -2.5  -5.3   56374.   6.7  363.  1.76 20   -27  412
2024 229 10 51   6.3  -2.0  -2.1  -5.6   51320.   6.5  360.  1.68 20   -31  483
2024 229 11 51   4.5  -0.1  -2.8  -3.5   43800.  11.4  348.  2.79 20   -28  519
2024 229 12 51   3.2   1.6  -2.2  -1.5   25504.  18.0  346.  4.48 27   -23  228
2024 229 13 51   4.5   2.4  -3.5  -1.5   43182.  12.7  348.  3.05 27   -14  164
2024 229 14 51   3.4  -1.4   0.7  -1.2   35135.  14.1  345.  3.37 27   -16  148
2024 229 15 51   5.3  -3.5   2.3  -2.9   49096.  10.3  339.  2.25 13   -19  129
2024 229 16 51   6.5  -4.7   4.0  -1.7   35994.   6.8  326.  1.43 13   -20  190
2024 229 17 51   6.5  -4.1   4.9  -0.0   26622.   6.0  324.  1.25 13   -12  161
2024 229 18 51   6.2  -3.7   3.6   2.8   27470.   6.3  326.  1.31  3   -11   65
2024 229 19 51   6.1  -4.2   3.3   2.5   27386.   6.2  320.  1.25  3   -11   37
2024 229 20 51   6.2  -4.4   4.0   0.6   26494.   6.3  317.  1.25  3   -11   68
2024 229 21 51   6.0  -4.5   3.6  -1.1   25006.   6.0  313.  1.15  7    -9   75
2024 229 22 51   5.8  -2.6   2.8   4.2   27684.   6.7  326.  1.37  7    -6   56
2024 229 23 51   6.0  -3.5   4.0   1.4   30185.   6.6  319.  1.31  7    -2   54
2024 230  0 51   6.0  -4.2   3.9   0.5   31218.   6.3  315.  1.25 10     0   62
2024 230  1 51   6.0  -5.0   3.2  -0.1   27627.   5.9  309.  1.14 10     2   70
2024 230  2 51   5.9  -5.4   1.6  -0.4   29366.   5.3  303.  1.03 10     2   64
2024 230  3 51   5.6  -4.2   2.3   1.8   31070.   5.6  309.  1.12  3     4   45
2024 230  4 51   5.8  -2.0   1.4   5.1   29939.   5.9  321.  1.25  3     4   33
2024 230  5 51   5.3  -2.7  -1.4  -1.7   47796.   6.8  322.  1.49  3     2   63
2024 230  6 51   5.1  -3.9  -0.9   0.3   50550.   6.5  316.  1.46 13    -3   97
2024 230  7 51   5.5  -3.4  -1.1   2.6   52119.   6.9  316.  1.52 13    -4   54
2024 230  8 51   5.6  -3.9   3.1  -1.6   50911.   6.5  310.  1.38 13    -6   53
2024 230  9 51   5.9  -2.1   4.8  -0.6   47448.   6.4  322.  1.41 13    -4  106
2024 230 10 51   6.1  -2.3   5.1  -0.1   48183.   6.7  325.  1.49 13    -2  141
2024 230 11 51   6.1  -1.9   3.0   3.2   50892.   7.3  327.  1.66 13     3   90
2024 230 12 51   6.6  -1.2   5.3   2.4   47362.   7.5  327.  1.69 37     2   54
2024 230 13 51   6.7  -2.3   5.8  -1.0   44565.   7.2  321.  1.54 37     3   74
2024 230 14 51  12.3  -2.7  11.3  -0.7   80260.  13.6  383.  4.28 37    19  147
2024 230 15 51  18.0  -1.9  10.9  -8.0  169399.  20.1  434.  8.32 63    31  611
2024 230 16 51  17.8  -1.7   8.3  -4.4  224471.  20.8  443.  9.00 63    12 1116
2024 230 17 51  16.0   0.5  -1.5  -0.3  192378.  53.1  460. 26.72 63    27  791
2024 230 18 51  11.8   6.5  -5.4  -6.4   69776.  74.1  459. 40.46 50    48  853
2024 230 19 51  12.3   9.3  -2.2  -4.6   75124.  63.1  458. 32.18 50    37  535
2024 230 20 51  12.5  11.8  -0.2  -1.9   75017.  64.8  448. 29.02 50    19  524
2024 230 21 51  14.8  14.6   0.8   1.3   70836.  51.0  448. 21.61 53    -7  570
2024 230 22 51  15.9  14.6   0.5   6.3   58210.  30.2  458. 14.09 53   -20  474
2024 230 23 51  16.6  14.8  -1.7   7.1   38813.  18.6  470.  9.52 53   -10  193
2024 231  0 51  14.2  12.1  -0.8   7.2   46425.  22.4  452. 10.58 23    -1  137
2024 231  1 51  12.7   9.6  -0.6   7.8   54075.  29.5  435. 11.45 23     4   93
2024 231  2 51  12.5   8.8  -2.2   8.0   53950.  35.2  430. 13.91 23     2   82
2024 231  3 51  10.7   5.8  -4.9   6.8   52338.  37.1  424. 16.44 27     5  138
2024 231  4 51  13.9   7.5  -7.6   8.5   33286.  23.1  432. 10.22 27    -4  123
2024 231  5 51  14.7   6.8  -8.9   9.1   30396.  17.7  431.  6.87 27    -2   98
2024 231  6 51  13.4   4.7  -8.7   8.8   22809.  14.2  448.  6.15 20    -2   89
2024 231  7 51  13.9   3.6 -10.1   8.8   23930.  15.1  459.  7.08 20     3   87
2024 231  8 51  15.3   6.3  -7.1  11.3   36690.  21.3  445.  8.28 20     8  117
2024 231  9 51  14.1  -1.1 -10.4   4.5   71327.  23.0  457.  9.63 33    10  149
2024 231 10 51  10.1  -2.0  -9.8   1.0   83501.  20.1  446.  8.12 33    14  183
2024 231 11 51   9.5  -3.0  -8.2   3.2   79412.  16.2  438.  6.27 33     7  267
2024 231 12 51   7.7  -3.0  -5.6   2.9   78494.  16.9  439.  6.53 37     9  164
2024 231 13 51   9.1  -6.7  -5.9  -0.0   62711.   7.5  423.  2.72 37     6  147
2024 231 14 51   9.6  -5.6  -4.0   3.5   41890.   6.1  389.  1.83 37    -5  183
2024 231 15 51   9.5  -8.2  -3.6   2.8   54631.   7.1  390.  2.15 23    -8  184
2024 231 16 51   9.4  -6.2  -6.6   0.4   47613.   6.4  396.  1.92 23    -5  174
2024 231 17 51   8.4  -4.5  -6.3  -0.6   60523.   5.9  401.  1.89 23    -8  201
2024 231 18 51   7.8  -6.6  -3.5  -0.5   53744.   5.4  378.  1.55 20   -11  288
2024 231 19 51   7.6  -4.0  -5.2   2.6   56900.   5.2  392.  1.64 20   -15  385
2024 231 20 51   7.4  -5.3  -3.2   2.6   57024.   4.5  389.  1.48 20   -15  198
2024 231 21 51   7.9  -5.2  -2.8   4.8   44165.   4.4  379.  1.36 20   -14   89
2024 231 22 51   8.1  -3.7  -3.4   6.0   50257.   4.5  381.  1.39 20   -10   77
2024 231 23 51   8.0  -5.1  -3.3   4.5   60250.   4.2  380.  1.32 20    -5   61
2024 232  0 51   8.1  -5.2  -3.0   4.4   60118.   4.3  384.  1.35  7     1   62
2024 232  1 51   8.3  -6.2  -1.9   3.8   49296.   3.8  380.  1.21  7     4   61
2024 232  2 51   8.2  -6.9  -3.2   0.4   68117.   4.0  372.  1.20  7     3   63
2024 232  3 51   8.7  -5.2  -4.2   3.4   77618.   4.4  388.  1.44 13     4   55
2024 232  4 51   8.6  -5.6   2.0   5.5   75136.   4.1  382.  1.36 13     2   47
2024 232  5 51   9.1  -7.0  -0.9   2.0   99536.   3.5  378.  1.17 13     3   37
2024 232  6 51   7.8  -6.3   2.2  -1.8  111345.   3.3  376.  1.03  7     5   45
2024 232  7 51   7.3  -4.3   3.2   2.2  137118.   3.5  392.  1.23  7     5   42
2024 232  8 51   7.2  -2.1   4.8   2.7  134515.   3.9  408.  1.44  7     2   52
2024 232  9 51   6.5  -3.0   1.1  -2.0  121243.   3.8  404.  1.35 13     1  140
2024 232 10 51   6.5  -5.1   1.8   0.4  123503.   3.2  372.  0.96 13     2   79
2024 232 11 51   6.4  -3.8   0.1  -4.1   93323.   3.4  380.  1.12 13     3   77
2024 232 12 51   6.6  -4.5  -2.2  -3.6   81926.   3.4  377.  1.01 30     0   72
2024 232 13 51   6.9  -4.2  -2.8  -4.2   70952.   3.5  383.  1.06 30    -1  229
2024 232 14 51   6.8  -4.5  -1.8  -3.9   76583.   3.4  380.  1.07 30    -4  492
2024 232 15 51   6.8  -3.4   3.9   1.2   79791.   4.0  390.  1.25 30     4  193
2024 232 16 51   6.8  -3.5   2.5  -2.6   72909.   3.7  383.  1.15 30     9  126
2024 232 17 51   6.8  -5.2  -0.4  -3.6   66899.   3.4  365.  0.94 30    10  302
2024 232 18 51   6.8  -3.0  -0.2  -4.3   64274.   3.5  388.  1.13 30     1  497
2024 232 19 51   6.8  -4.6   1.6  -3.4   70622.   3.6  363.  1.04 30    -6  509
2024 232 20 51   7.1  -3.3  -1.6  -5.3   63428.   3.6  376.  1.06 30   -14  544
2024 232 21 51   6.9  -3.6   0.8  -4.9   59086.   3.7  370.  1.07 27   -23  582
2024 232 22 51   7.0  -3.4   0.9  -5.0   56002.   4.0  365.  1.11 27   -23  538
2024 232 23 51   7.1  -1.1   4.7  -3.3   53294.   4.4  379.  1.31 27   -26  545
2024 233  0 51   6.8  -3.5   4.1  -2.9   47717.   4.0  358.  1.07 33   -21  344
2024 233  1 51   6.8  -4.2   4.4  -0.7   51606.   4.2  358.  1.11 33   -11  439
2024 233  2 51   7.1  -5.5   0.7  -4.0   38855.   4.0  339.  0.94 33    -4  342
2024 233  3 51   7.1  -6.1   0.8  -3.2   35929.   4.0  330.  0.89 17   -14  409
2024 233  4 51   7.2  -5.4   3.6  -2.2   30013.   3.8  327.  0.85 17   -21  260
2024 233  5 51   7.1  -4.4   5.3  -0.5   27265.   3.9  334.  0.89 17   -17  135
2024 233  6 51   7.0  -4.6   1.3  -4.5   28523.   4.1  327.  0.89 17   -11   93
2024 233  7 51   7.0  -4.0   4.2  -2.8   26086.   3.7  334.  0.85 17   -13  244
2024 233  8 51   6.9  -1.6   6.6  -0.4   25519.   4.0  346.  0.95 17   -11  157
2024 233  9 51   6.8  -0.5   6.2  -1.6   30295.   4.7  346.  1.11 17    -4   77
2024 233 10 51   6.5  -2.4   3.0  -4.3   34035.   5.0  333.  1.08 17     0  185
2024 233 11 51   6.7  -3.7   1.9  -4.8   29223.   5.4  323.  1.10 17    -5  464
2024 233 12 51   7.0  -3.3  -2.9  -5.1   29936.   5.8  323.  1.16 23   -10  551
2024 233 13 51   6.8  -2.7  -3.5  -4.8   29924.   5.9  325.  1.20 23   -12  543
2024 233 14 51   6.6  -4.2   1.6  -2.2   32846.   5.2  319.  1.07 23   -14  386
2024 233 15 51   6.3  -3.4   4.8  -0.5   31685.   5.0  319.  1.04 23    -9  186
2024 233 16 51   6.3  -3.9   2.0  -3.9   31719.   5.3  315.  1.07 23   -12  283
2024 233 17 51   6.1  -2.5   4.9  -0.7   36758.   5.7  323.  1.22 23    -9  239
2024 233 18 51   6.0  -2.2   4.7   1.6   36079.   5.3  322.  1.14 17    -9  224
2024 233 19 51   5.9  -2.5   3.5  -0.8   39507.   5.5  321.  1.17 17    -9  106
2024 233 20 51   5.9  -3.0   4.4   0.5   36549.   5.3  317.  1.12 17   -10   82
2024 233 21 51   5.8  -2.3   3.2  -0.0   41860.   5.2  321.  1.13 17   -10   66
2024 233 22 51   5.9  -2.4   3.8  -3.0   40041.   5.4  316.  1.13 17   -10  134
2024 233 23 51   6.1  -2.3   1.9  -5.0   36188.   5.4  319.  1.12 17   -13  321
2024 234  0 51   5.6  -2.5   3.1  -2.6   42860.   5.1  318.  1.07 33    -8  528
2024 234  1 51   5.8  -0.6   5.2   2.0   38416.   5.7  331.  1.24 33    -3  136
2024 234  2 51   5.8  -1.5   5.4   0.8   40312.   5.6  324.  1.19 33     5   96
2024 234  3 51   5.7  -3.5   3.7   1.1   37999.   5.5  314.  1.14 13     7   88
2024 234  4 51   5.6  -3.2   3.9   0.6   43156.   5.2  318.  1.11 13     6  113
2024 234  5 51   6.0  -3.1   4.4   1.3   44081.   6.0  321.  1.28 13     7  156
2024 234  6 51   6.4  -5.7   1.7  -1.4   32051.   4.8  305.  0.99 13     9  222
2024 234  7 51   6.4  -4.7   0.1  -3.3   37102.   5.7  310.  1.16 13     0  321
2024 234  8 51   6.3  -2.6   2.3  -3.5   37601.   6.1  326.  1.29 13    -8  296
2024 234  9 51   6.5  -0.8   6.0  -0.7   29884.   6.1  335.  1.30 17    -3  183
2024 234 10 51   6.4  -1.7   4.4  -2.3   31811.   6.3  329.  1.30 17     3   88
2024 234 11 51   6.3  -3.5   2.8  -4.0   27671.   6.2  319.  1.22 17     1  179
2024 234 12 51   6.4  -2.3  -1.5  -5.5   28226.   6.7  326.  1.35 20    -2  518
2024 234 13 51   6.3  -2.7  -0.6  -5.4   26068.   6.5  323.  1.29 20    -6  521
2024 234 14 51   6.3  -2.5  -1.0  -5.3   29743.   6.7  323.  1.33 20    -4  420
2024 234 15 51   6.1  -3.2   0.6  -3.4   31852.   5.9  318.  1.17 27    -3  353
2024 234 16 51   6.2  -2.6   0.5  -4.6   30635.   5.9  321.  1.17 27     2  332
2024 234 17 51   6.5  -2.3  -0.0  -5.9   25997.   6.5  322.  1.29 27    -2  454
2024 234 18 51   6.8  -4.3   2.1  -4.7   23470.   6.4  312.  1.20 17    -7  552
2024 234 19 51   6.8  -4.0   4.1  -2.9   24698.   6.0  312.  1.13 17   -12  266
2024 234 20 51   7.0  -2.3   6.5  -0.9   24040.   6.1  319.  1.19 17   -11  141
2024 234 21 51   7.1  -4.0   3.7  -3.2   24865.   6.1  311.  1.16 13    -9  135
2024 234 22 51   7.4  -4.3   4.2  -2.7   25240.   5.9  312.  1.14 13    -6  199
2024 234 23 51   8.1  -3.6   6.8  -1.9   26283.   5.8  321.  1.15 13    -3  155
2024 235  0 51   8.4  -5.4   4.8  -3.2   24124.   5.6  310.  1.09 30     1  148
2024 235  1 51   8.8  -5.8   3.7  -5.2   18131.   4.7  312.  0.89 30     2  326
2024 235  2 51   8.4  -5.1   5.2  -2.6   19443.   5.4  317.  1.01 30     7  377
2024 235  3 51   8.0  -5.0   5.3  -1.5   20780.   6.6  319.  1.25 27     9  143
2024 235  4 51   8.0  -4.2   2.9  -5.8   40076.   9.0  322.  1.81 27     9  291
2024 235  5 51   8.1  -4.2   2.8  -6.1   47105.   9.6  324.  1.93 27     2  491
2024 235  6 51   7.9  -3.2   4.3  -5.5   61355.  10.5  328.  2.08 20    -4  459
2024 235  7 51   7.8  -2.8   5.9  -4.0   65753.  10.8  329.  2.16 20    -7  279
2024 235  8 51   8.0  -2.5   5.5  -5.0   69240.  11.7  333.  2.36 20    -8  280
2024 235  9 51   8.0  -1.0   6.2  -2.6   68108.  12.7  339.  2.80 20    -2  322
2024 235 10 51   8.0  -2.1   4.5  -5.5   68217.  15.0  337.  3.45 20     7  358
2024 235 11 51   8.2  -2.7   6.2   1.0   68937.  15.6  335.  3.57 20    10  318
2024 235 12 51   8.6  -6.2   4.3   2.3   63433.  14.9  319.  3.21 20     9  153
2024 235 13 51   8.8  -3.1   6.9   2.2   64489.  15.4  329.  3.45 20    14   83
2024 235 14 51   9.4   3.3   3.9   7.3   56171.  16.6  347.  3.93 20    19   89
2024 235 15 51   8.5   1.0   6.8  -1.2   60216.  17.6  338.  4.08 20    17  125
2024 235 16 51  10.0   1.3   9.1   2.7   38035.  14.2  337.  3.26 20    13  190
2024 235 17 51   7.8   1.9   4.4   2.5   73339.  15.9  335.  3.50 20    16  169
2024 235 18 51   7.3   3.1   4.3   4.0   73445.  19.8  343.  4.65 17    18  143
2024 235 19 51  10.3   4.0   4.0   6.6   48363.  18.8  351.  4.55 17    14   96
2024 235 20 51  11.0   2.7   7.8   2.6   66192.  14.5  346.  3.36 17    10   97
2024 235 21 51   9.9  -0.8   9.2   1.1   87144.  12.3  344.  2.88 23    10   75
2024 235 22 51   6.4  -2.4   1.7  -4.0  202563.   8.8  351.  2.41 23     8  182
2024 235 23 51   8.9   0.6   3.7   1.9  162922.   8.6  374.  2.45 23     8  300
2024 236  0 51   9.8   5.1  -6.8   4.8  114850.   9.7  376.  2.51 13    11  120
2024 236  1 51   9.0   4.0  -6.1   3.8  106492.  10.7  370.  2.67 13    15  101
2024 236  2 51   9.1   6.0  -4.2   4.1  133997.   9.0  369.  2.23 13    17  100
2024 236  3 51   9.3  -1.3   0.8   6.2   90614.  11.5  348.  2.61 13    18   95
2024 236  4 51  10.6  -3.9   7.4   0.4   75548.  11.6  337.  2.49 13    21   98
2024 236  5 51  10.9  -3.5   7.9  -6.4   68691.   7.4  339.  1.64 13    15  197
2024 236  6 51  10.3  -3.8   6.7  -5.7   82347.   7.9  343.  1.84 23     8  299
2024 236  7 51   9.5  -5.3   3.0  -5.8   89386.   8.5  342.  2.13 23     7  360
2024 236  8 51   9.9  -6.8   2.0  -5.2   94965.   9.2  343.  2.44 23     4  187
2024 236  9 51   9.2  -6.2   3.2   3.4  104155.  10.5  348.  2.76 13    14   83
2024 236 10 51   8.6  -4.8   3.8   3.2  108747.  11.1  347.  2.86 13    19   67
2024 236 11 51   8.7  -7.3   1.2   2.9   90451.   9.8  334.  2.42 13    19   77
2024 236 12 51   9.0  -7.7   3.1  -3.2   81027.   7.7  321.  1.86 20    14  138
2024 236 13 51   9.2  -4.4   3.8  -6.6   83516.   7.6  328.  1.74 20     7  314
2024 236 14 51   9.2  -5.1   3.9  -6.4   70700.   6.6  323.  1.54 20     5  202
2024 236 15 51   7.8  -6.3   2.9  -2.8   82322.   6.6  314.  1.52  7     5  140
2024 236 16 51   7.5  -6.8   2.0  -1.9   69767.   5.8  309.  1.36  7     5  182
2024 236 17 51   7.6  -6.7   3.0  -1.6   75093.   6.2  311.  1.28  7     8  133
2024 236 18 51   8.1  -5.7   3.4  -3.5   84494.   7.3  319.  1.58 17     9  270
2024 236 19 51   8.0  -5.6   3.9  -2.7   98667.   8.0  325.  1.85 17     6  229
2024 236 20 51   8.4  -3.2   6.7  -2.8   91525.   8.0  339.  1.89 17     0  168
2024 236 21 51   8.4  -1.1   7.2  -2.3   94512.   6.9  339.  1.60 13    -2  242
2024 236 22 51   8.0  -3.3   4.5  -2.9   95096.   7.2  330.  1.67 13    -3  179
2024 236 23 51   8.0  -5.1   3.5  -4.3   81944.   6.5  327.  1.43 13     0  201
2024 237  0 51   8.5  -6.7  -2.7  -3.6   59647.   5.0  326.  1.06 17    -2  315
2024 237  1 51   7.6  -5.9  -1.0  -2.8   83446.   4.7  322.  1.04 17    -4  317
2024 237  2 51   7.5  -4.8   4.9  -0.6   89450.   5.2  341.  1.27 17    -3  134
2024 237  3 51   7.7  -2.2   6.3  -2.7  107820.   6.5  370.  1.71 17     0  159
2024 237  4 51   7.1  -4.3   1.0  -4.8  122011.   6.3  355.  1.59 17    -4  282
2024 237  5 51   6.8  -4.5   3.6  -1.7  125898.   6.5  357.  1.65 17    -8  180
2024 237  6 51   6.9  -2.0   4.4  -3.3  122522.   6.5  367.  1.75 27    -2  208
2024 237  7 51   7.8  -2.9   2.2  -6.5   86998.   5.6  369.  1.49 27    -1  534
2024 237  8 51   7.8  -3.7   3.0  -4.6   72418.   6.1  363.  1.59 27    -8  564
2024 237  9 51   7.1  -3.3   2.3  -5.5   76102.   6.4  361.  1.72 27    -9  445
2024 237 10 51   6.4  -1.5  -2.5  -5.4   79788.   7.6  371.  2.08 27     1  624
2024 237 11 51   5.8  -0.5   2.6  -4.1   73152.   8.9  374.  2.54 27     2  536
2024 237 12 51   5.6   0.2   3.6  -3.3   63347.   8.5  375.  2.41 17    -1  335
2024 237 13 51   5.2  -2.3   0.6  -3.8   68990.   7.9  371.  2.14 17    -6  331
2024 237 14 51   5.7  -3.5   2.5  -2.8   80195.   6.4  366.  1.75 17   -10  326
2024 237 15 51   5.9  -2.3   1.1  -4.6   70226.   6.6  368.  1.75 30   -11  441
2024 237 16 51   5.5   1.3   4.4   0.8   58881.   7.1  376.  1.95 30   -13  477
2024 237 17 51   5.1   1.9   4.1   1.2   37775.   7.5  385.  2.15 30    -5  171
2024 237 18 51   4.8  -1.4   4.0   0.5   57228.   7.2  376.  2.07 13    -1   80
2024 237 19 51   5.2  -1.7   1.9  -4.2   54150.   6.9  375.  1.94 13    -3  190
2024 237 20 51   5.3  -2.0   3.4  -3.3   53382.   5.4  374.  1.50 13   -14  233
2024 237 21 51   4.9  -1.4   2.9  -3.5   58893.   5.6  377.  1.61 17   -17  420
2024 237 22 51   4.8  -1.2   3.5  -2.9   52943.   5.5  377.  1.57 17   -19  378
2024 237 23 51   4.2  -2.3   3.0   0.7   62371.   5.9  373.  1.74 17   -17  207
2024 238  0 51   4.1  -3.5   1.6  -0.5   62114.   5.6  362.  1.57 20   -12  109
2024 238  1 51   4.3  -2.7   2.2  -2.2   51591.   5.6  366.  1.54 20    -4  161
2024 238  2 51   3.8  -1.2   2.3  -2.1   48921.   6.2  366.  1.66 20    -1  344
2024 238  3 51   3.8  -0.8   3.0  -0.7   47581.   6.1  363.  1.60 23    -1  234
2024 238  4 51   4.5  -2.7   1.1  -1.4   30922.   6.4  354.  1.60 23     0  136
2024 238  5 51   5.1   0.3   4.4  -0.8   39495.   5.3  359.  1.32 23    -1  124
2024 238  6 51   5.0  -1.6   3.5  -2.9   39750.   5.5  357.  1.37 20     0  164
2024 238  7 51   4.9  -4.1   1.7  -0.5   60653.   4.7  350.  1.17 20    -1  267
2024 238  8 51   4.7  -2.3   1.8  -2.3   38418.   5.6  348.  1.37 20     4  177
2024 238  9 51   4.7   0.1   2.6  -3.0   40048.   6.1  353.  1.52 13     3  179
2024 238 10 51   4.9  -3.9   2.4  -0.0   34139.   5.5  340.  1.27 13     7  103
2024 238 11 51   4.4  -2.3   3.2   1.0   41827.   5.9  346.  1.38 13     9   66
2024 238 12 51   4.6  -2.6   3.6  -0.2   40809.   5.8  343.  1.34  7     9   61
2024 238 13 51   4.7  -1.8   4.1   0.6 9999999. 999.9 9999. 99.99  7     9   57
2024 238 14 51   4.8  -0.7   4.5   1.0 9999999. 999.9 9999. 99.99  7    10   49
2024 238 15 51   4.9  -1.5   4.6  -0.1 9999999. 999.9 9999. 99.99  3    10   47
2024 238 16 51   4.9  -4.4   1.9  -0.2 9999999. 999.9 9999. 99.99  3    10   60
2024 238 17 51   4.7  -4.4   1.3  -0.2   47284.   7.2  327.  1.65  3    12  108
2024 238 18 51   4.7  -4.5   1.3   0.5   47838.   6.8  321.  1.54  7    10   57
2024 238 19 51   4.8  -4.5   1.4   0.6   45879.   6.5  318.  1.44  7     7   51
2024 238 20 51   4.6  -3.7   2.2   1.4   46977.   6.8  319.  1.51  7     5   82
2024 238 21 51   4.3  -3.3   1.8  -0.2   50121.   7.3  319.  1.61 10     5   85
2024 238 22 51   4.3  -2.0   2.3  -2.7   46998.   7.4  322.  1.63 10     4  118
2024 238 23 51   4.2  -2.2   2.6  -2.1   45172.   7.3  319.  1.57 10     2  113
2024 239  0 51   4.2  -2.7   2.7  -0.9   40256.   7.9  319.  1.63 17     1  117
2024 239  1 51   4.3  -3.0   2.6  -1.2   35896.   8.2  313.  1.62 17     3   78
2024 239  2 51   4.4  -1.4   3.3  -1.9   38677.   8.3  321.  1.68 17     7  176
2024 239  3 51   4.4  -3.2   2.3  -2.0   35058.   7.8  310.  1.51 10     7  123
2024 239  4 51   4.2  -3.7   1.6  -0.9   36126.   8.4  308.  1.60 10     7   81
2024 239  5 51   4.3  -2.7   1.8  -1.1   34543.   8.2  309.  1.56 10     9   98
2024 239  6 51   4.2  -0.1   3.3  -1.7   30994.   8.8  319.  1.75  3    11  131
2024 239  7 51   4.5  -2.4   3.3  -1.7   28067.   8.8  307.  1.60  3    12  126
2024 239  8 51   4.7  -1.1   2.6  -3.6   26854.   8.6  312.  1.59  3    11  128
2024 239  9 51   4.2   0.2   1.4  -3.9   25093.   8.6  312.  1.59 10     9  214
2024 239 10 51   4.4  -1.5   2.4  -2.9   18313.   7.8  301.  1.33 10     7  252
2024 239 11 51   4.4  -1.5   3.0  -2.8   17552.   8.3  302.  1.41 10     7  259
2024 239 12 51   4.4  -1.6   2.8  -3.0   15666.   8.1  296.  1.31 10     9  293
2024 239 13 51   4.2  -1.3   2.7  -3.0   14939.   8.6  295.  1.38 10     9  250
2024 239 14 51   4.2  -0.7   2.0  -3.5   15888.   8.2  292.  1.30 10     7  148
2024 239 15 51   4.3   0.1   1.9  -3.7   17391.   7.4  290.  1.17 13     7  183
